Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode,Feiertag,Umsatz_ma_7,Wochentag,Monat,Tag_des_Jahres,Umsatz_Lag_1,Umsatz_Lag_7
2014-03-30,3,158.401753894457,0.0,11.2625,8.0,28.0,0,133.63860186074558,6,3,89,197.333675027563,161.390262011678
2014-03-31,3,122.158056434949,7.0,7.4375,4.0,45.0,0,131.62481843914085,0,3,90,158.401753894457,136.254540386182
2014-04-01,3,136.757939715278,8.0,5.7625,13.0,10.0,0,136.643503569631,1,4,91,122.158056434949,101.627143801847
2014-04-02,3,122.274399264469,2.0,12.45,8.0,10.0,0,139.46633370927344,2,4,92,136.757939715278,102.514588286972
2014-04-03,3,134.055860641411,3.0,7.6125,15.0,10.0,0,143.40299514810013,3,4,93,122.274399264469,106.499230569624
2014-04-04,3,115.557770684235,6.0,6.45,15.0,0.0,0,140.934207951766,4,4,94,134.055860641411,132.839281058574
2014-04-05,3,192.693454800978,8.0,9.825,5.0,61.0,0,140.27131934796813,5,4,95,115.557770684235,197.333675027563
2014-04-06,3,179.59924292824,7.0,12.1875,8.0,63.0,0,143.29953206707998,6,4,96,192.693454800978,158.401753894457
2014-04-07,3,177.997097273513,7.0,15.7875,10.0,63.0,0,151.27653790116057,0,4,97,179.59924292824,122.158056434949
2014-04-08,3,147.639998607765,7.0,9.8125,19.0,61.0,0,152.83111774294443,1,4,98,177.997097273513,136.757939715278
2014-04-09,3,162.758801105285,7.0,10.1875,20.0,21.0,0,158.61460372020383,2,4,99,147.639998607765,122.274399264469
2014-04-10,3,139.443674153022,7.0,9.75,4.0,21.0,0,159.3842913647197,3,4,100,162.758801105285,134.055860641411
2014-04-11,3,141.685913469588,6.0,12.0625,10.0,21.0,0,163.1168831911987,4,4,101,139.443674153022,115.557770684235
2014-04-12,3,241.849822382462,4.0,11.2,12.0,0.0,0,170.13922141712501,5,4,102,141.685913469588,192.693454800978
2014-04-13,3,198.033088214577,6.0,11.0125,21.0,0.0,0,172.7726278866017,6,4,103,241.849822382462,179.59924292824
2014-04-14,3,156.105982266937,5.0,8.9,23.0,61.0,0,169.64532574280514,0,4,104,198.033088214577,177.997097273513
2014-04-15,3,190.120642033098,0.0,9.9125,15.0,61.0,0,175.7139890892813,1,4,105,156.105982266937,147.639998607765
2014-04-16,3,198.969950489909,0.0,11.3625,9.0,61.0,0,180.88701042994185,2,4,106,190.120642033098,162.758801105285
2014-04-17,3,214.383480919186,5.0,14.4,14.0,61.0,0,191.59269711082243,3,4,107,198.969950489909,139.443674153022
2014-04-19,3,273.491937842767,1.0,11.125,13.0,5.0,0,210.42212916413374,5,4,109,214.383480919186,141.685913469588
2014-04-20,3,274.182299457511,0.0,13.875,15.0,5.0,0,215.04105446056928,6,4,110,273.491937842767,241.849822382462
2014-04-21,3,298.187238978591,4.0,13.425,15.0,0.0,0,229.34879028399988,0,4,111,274.182299457511,198.033088214577
2014-04-22,3,182.98384854032,3.0,15.45,10.0,10.0,0,233.18848546591173,1,4,112,298.187238978591,156.105982266937
2014-04-23,3,183.539691874899,8.0,9.825,11.0,21.0,0,232.24834972902613,2,4,113,182.98384854032,190.120642033098
2014-04-24,3,167.084247067964,8.0,9.175,11.0,21.0,0,227.69324924017687,3,4,114,183.539691874899,198.969950489909
2014-04-25,3,166.559313065076,0.0,13.5625,12.0,21.0,0,220.8612252610183,4,4,115,167.084247067964,214.383480919186
2014-04-26,3,199.626205406704,0.0,15.45,11.0,21.0,0,210.30897777015213,5,4,116,166.559313065076,273.491937842767
2014-04-27,3,195.501610348286,0.0,16.225,16.0,21.0,0,199.06887932597715,6,4,117,199.626205406704,274.182299457511
2014-04-28,3,134.855002124095,0.0,15.8875,11.0,21.0,0,175.73570263247774,0,4,118,195.501610348286,298.187238978591
2014-04-29,3,152.025502640473,0.0,18.0875,8.0,0.0,0,171.31308178964244,1,4,119,134.855002124095,182.98384854032
2014-04-30,3,154.434645162314,3.0,18.0,8.0,0.0,0,167.15521797355885,2,4,120,152.025502640473,183.539691874899
2014-05-02,3,183.845898367796,6.0,10.225,13.0,0.0,0,169.54973958782057,4,5,122,154.434645162314,167.084247067964
2014-05-05,3,565.941679350249,8.0,10.7125,6.0,21.0,0,226.60436334284532,0,5,125,183.845898367796,166.559313065076
2014-05-06,3,113.629663759254,7.0,15.775,9.0,21.0,0,214.3191431074953,1,5,126,565.941679350249,199.626205406704
2014-05-07,3,91.0872706951132,4.0,14.2125,15.0,65.0,0,199.40280887132775,2,5,127,113.629663759254,195.501610348286
2014-05-08,3,123.776673695357,7.0,12.45,10.0,63.0,0,197.8201905243652,3,5,128,91.0872706951132,134.855002124095
2014-05-09,3,145.894157572286,6.0,12.3875,10.0,61.0,0,196.94428408605273,4,5,129,123.776673695357,152.025502640473
2014-05-10,3,166.329341490019,7.0,13.275,12.0,61.0,0,198.64352641858204,5,5,130,145.894157572286,154.434645162314
2014-05-11,3,160.191203395938,7.0,11.5625,12.0,63.0,0,195.26428427974517,6,5,131,166.329341490019,183.845898367796
2014-05-12,3,123.83551731917,7.0,12.7,14.0,63.0,0,132.10626113244817,0,5,132,160.191203395938,565.941679350249
2014-05-13,3,118.976012937567,7.0,11.5625,15.0,21.0,0,132.87002530077862,1,5,133,123.83551731917,113.629663759254
2014-05-14,3,127.483930182396,7.0,11.5625,16.0,21.0,0,138.06954808467614,2,5,134,118.976012937567,91.0872706951132
2014-05-15,3,124.638931817625,2.0,13.7875,8.0,21.0,0,138.19272781642871,3,5,135,127.483930182396,123.776673695357
2014-05-16,3,161.947276175832,5.0,13.8875,9.0,21.0,0,140.48603047407815,4,5,136,124.638931817625,145.894157572286
2014-05-17,3,225.148891508595,0.0,16.625,8.0,0.0,0,148.88882333387474,5,5,137,161.947276175832,166.329341490019
2014-05-18,3,209.615126303356,4.0,16.5125,13.0,0.0,0,155.94938374922012,6,5,138,225.148891508595,160.191203395938
2014-05-19,3,132.991806725831,6.0,13.7625,8.0,61.0,0,157.25742509302884,0,5,139,209.615126303356,123.83551731917
2014-05-20,3,142.282852833497,0.0,20.725,12.0,61.0,0,160.5869736495903,1,5,140,132.991806725831,118.976012937567
2014-05-21,3,134.107923627317,2.0,26.8625,8.0,61.0,0,161.53325842743612,2,5,141,142.282852833497,127.483930182396
2014-05-22,3,105.985885216141,0.0,26.375,8.0,61.0,0,158.86853748436698,3,5,142,134.107923627317,124.638931817625
2014-05-23,3,157.533819763355,7.0,18.0125,12.0,65.0,0,158.238043711156,4,5,143,105.985885216141,161.947276175832
2014-05-24,3,196.118993968548,2.0,17.9625,8.0,65.0,0,154.09091549114927,5,5,144,157.533819763355,225.148891508595
2014-05-25,3,216.640710498117,2.0,20.4625,11.0,65.0,0,155.09457037611514,6,5,145,196.118993968548,209.615126303356
2014-05-26,3,138.556265702698,0.0,19.9625,13.0,65.0,0,155.88949308709613,0,5,146,216.640710498117,132.991806725831
2014-05-27,3,142.345521877251,7.0,12.8875,21.0,21.0,0,155.89844580763244,1,5,147,138.556265702698,142.282852833497
2014-05-28,3,196.534929868791,7.0,10.2,22.0,21.0,0,164.8165895564144,2,5,148,142.345521877251,134.107923627317
2014-05-29,3,254.295074075867,4.0,12.7,14.0,21.0,0,186.0036165363753,3,5,149,196.534929868791,105.985885216141
2014-05-30,3,264.036588750834,0.0,17.9625,13.0,21.0,0,201.21829782030085,4,5,150,254.295074075867,157.533819763355
2014-05-31,3,292.141593675945,3.0,15.9125,15.0,21.0,0,214.93581206421473,5,5,151,264.036588750834,196.118993968548
2014-06-01,3,238.147667385848,7.0,13.825,6.0,21.0,0,218.0082344767477,6,6,152,292.141593675945,216.640710498117
2014-06-02,3,142.068446650007,0.0,17.625,9.0,21.0,0,218.50997461207754,0,6,153,238.147667385848,138.556265702698
2014-06-03,3,161.471394704895,1.0,20.0,9.0,21.0,0,221.2422421588839,1,6,154,142.068446650007,142.345521877251
2014-06-04,3,140.565721107956,1.0,21.4875,14.0,21.0,0,213.246640907336,2,6,155,161.471394704895,196.534929868791
2014-06-05,3,151.313296014942,5.0,15.0375,18.0,65.0,0,198.53495832720387,3,6,156,140.565721107956,254.295074075867
2014-06-06,3,169.4728348911,3.0,19.3125,12.0,65.0,0,185.02585063295618,4,6,157,151.313296014942,264.036588750834
2014-06-07,3,294.192956500557,0.0,17.9625,8.0,65.0,0,185.31890246504355,5,6,158,169.4728348911,292.141593675945
2014-06-08,3,280.533351180996,6.0,22.1,12.0,21.0,0,191.37400015006475,6,6,159,294.192956500557,238.147667385848
2014-06-09,3,304.46367931484,0.0,20.6625,10.0,21.0,0,214.57331910218372,0,6,160,280.533351180996,142.068446650007
2014-06-10,3,171.161365845674,1.0,25.7875,9.0,21.0,0,215.95760069372358,1,6,161,304.46367931484,161.471394704895
2014-06-11,3,178.135623154436,7.0,20.5,8.0,61.0,0,221.3247295575064,2,6,162,171.161365845674,140.565721107956
2014-06-12,3,169.739600653923,4.0,19.55,12.0,61.0,0,223.95705879164657,3,6,163,178.135623154436,151.313296014942
2014-06-13,3,193.49931955084,7.0,17.45,18.0,21.0,0,227.38941374303798,4,6,164,169.739600653923,169.4728348911
2014-06-14,3,226.966709069792,1.0,18.9125,13.0,21.0,0,217.78566411007156,5,6,165,193.49931955084,294.192956500557
2014-06-15,3,241.106204197457,0.0,19.275,8.0,21.0,0,212.15321454099458,6,6,166,226.966709069792,280.533351180996
2014-06-16,3,172.158776127598,6.0,18.3125,10.0,0.0,0,193.25251408567428,0,6,167,241.106204197457,304.46367931484
2014-06-17,3,157.995568575297,1.0,20.375,7.0,0.0,0,191.37168590419182,1,6,168,172.158776127598,171.161365845674
2014-06-18,3,153.068714255789,3.0,19.3,13.0,0.0,0,187.79069891867084,2,6,169,157.995568575297,178.135623154436
2014-06-19,3,142.515967193978,7.0,15.2875,19.0,21.0,0,183.90160842439303,3,6,170,153.068714255789,169.739600653923
2014-06-20,3,196.162148829113,7.0,15.9875,16.0,21.0,0,184.28201260700345,4,6,171,142.515967193978,193.49931955084
2014-06-21,3,266.758833683806,6.0,15.5125,18.0,61.0,0,189.9666018375769,5,6,172,196.162148829113,226.966709069792
2014-06-22,3,256.961787120751,5.0,15.7,19.0,61.0,0,192.2316851123331,6,6,173,266.758833683806,241.106204197457
2014-06-23,3,190.742545388738,4.0,16.5,17.0,61.0,0,194.886509292496,0,6,174,256.961787120751,172.158776127598
2014-06-24,3,193.611313869673,7.0,14.3625,7.0,21.0,0,199.9744729059783,1,6,175,190.742545388738,157.995568575297
2014-06-25,3,177.06025159912,0.0,18.4375,10.0,21.0,0,203.40183538359702,2,6,176,193.611313869673,153.068714255789
2014-06-26,3,231.944214454895,6.0,17.575,8.0,63.0,0,216.17729927801375,3,6,177,177.06025159912,142.515967193978
2014-06-27,3,232.1659297551,4.0,20.1625,7.0,95.0,0,221.3206965531547,4,6,178,231.944214454895,196.162148829113
2014-06-28,3,396.51241111032,6.0,16.9625,6.0,95.0,0,239.85692189979954,5,6,179,232.1659297551,266.758833683806
2014-06-29,3,288.960776618001,7.0,17.3125,8.0,61.0,0,244.4282061136924,6,6,180,396.51241111032,256.961787120751
2014-06-30,3,199.516734222146,3.0,18.3375,12.0,61.0,0,245.68166166132212,0,6,181,288.960776618001,190.742545388738
2014-07-01,3,166.483219456976,6.0,15.6875,14.0,61.0,0,241.80621960236542,1,7,182,199.516734222146,193.611313869673
2014-07-02,3,221.64426829774,6.0,17.1125,15.0,61.0,0,248.1753648450254,2,7,183,166.483219456976,177.06025159912
2014-07-03,3,153.536797218509,7.0,20.4,9.0,61.0,0,236.9743052398274,3,7,184,221.64426829774,231.944214454895
2014-07-04,3,173.627443141051,0.0,26.9375,10.0,61.0,0,228.61166429496328,4,7,185,153.536797218509,232.1659297551
2014-07-05,3,264.250346671558,6.0,24.5875,10.0,65.0,0,209.71708366085446,5,7,186,173.627443141051,396.51241111032
2014-07-06,3,233.465594390411,5.0,25.2375,6.0,65.0,0,201.78920048548443,6,7,187,264.250346671558,288.960776618001
2014-07-07,3,178.249125100998,5.0,20.8,10.0,65.0,0,198.75097061103472,0,7,188,233.465594390411,199.516734222146
2014-07-08,3,168.649860088863,7.0,19.6,15.0,63.0,0,199.0604907013043,1,7,189,178.249125100998,166.483219456976
2014-07-09,3,228.11907513824,0.0,24.65,24.0,5.0,0,199.98546310709,2,7,190,168.649860088863,221.64426829774
2014-07-10,3,223.619119116075,0.0,24.757142,18.0,0.0,0,209.99722337817087,3,7,191,228.11907513824,153.536797218509
2014-07-11,3,247.381838869973,1.0,22.9375,18.0,0.0,0,220.53356562515972,4,7,192,223.619119116075,173.627443141051
2014-07-12,3,320.066241689833,0.0,20.375,12.0,0.0,0,228.5072649134847,5,7,193,247.381838869973,264.250346671558
2014-07-13,3,273.940757145142,7.0,18.6,10.0,61.0,0,234.28943102130344,6,7,194,320.066241689833,233.465594390411
2014-07-14,3,253.553728025097,7.0,19.45,15.0,63.0,0,245.0472314390319,0,7,195,273.940757145142,178.249125100998
2014-07-15,3,264.734551298798,6.0,22.2625,9.0,63.0,0,258.773615897594,1,7,196,253.553728025097,168.649860088863
2014-07-16,3,293.549360397151,6.0,19.4125,7.0,63.0,0,268.12079950600986,2,7,197,264.734551298798,228.11907513824
2014-07-17,3,279.755391379459,4.0,22.7625,7.0,63.0,0,276.1402669722076,3,7,198,293.549360397151,223.619119116075
2014-07-18,3,320.693452457975,1.0,26.05,10.0,63.0,0,286.61335462763645,4,7,199,279.755391379459,247.381838869973
2014-07-19,3,366.459562323487,0.0,28.0625,13.0,63.0,0,293.24097186101557,5,7,200,320.693452457975,320.066241689833
2014-07-20,3,339.902049984209,3.0,24.3125,15.0,63.0,0,302.66401369516797,6,7,201,366.459562323487,273.940757145142
2014-07-21,3,229.035975623008,0.0,23.4875,19.0,5.0,0,299.16147763772676,0,7,202,339.902049984209,253.553728025097
2014-07-22,3,242.55244395064,0.0,24.9875,14.0,5.0,0,295.9926051594184,1,7,203,229.035975623008,264.734551298798
2014-07-23,3,287.633615174458,0.0,25.0,14.0,5.0,0,295.14749869903375,2,7,204,242.55244395064,293.549360397151
2014-07-24,3,299.289482451215,0.0,24.8375,11.0,5.0,0,297.93808313785604,3,7,205,287.633615174458,279.755391379459
2014-07-25,3,272.241080478593,0.0,26.325,18.0,5.0,0,291.01631571223,4,7,206,299.289482451215,320.693452457975
2014-07-26,3,325.575890999292,6.0,22.375,10.0,21.0,0,285.175791237345,5,7,207,272.241080478593,366.459562323487
2014-07-27,3,336.702952875535,3.0,25.55,12.0,21.0,0,284.7187773646773,6,7,208,325.575890999292,339.902049984209
2014-07-28,3,288.502420604966,0.0,24.7625,7.0,21.0,0,293.2139837906713,0,7,209,336.702952875535,229.035975623008
2014-07-29,3,287.894788588307,0.0,25.35,10.0,21.0,0,299.6914615960523,1,7,210,288.502420604966,242.55244395064
2014-07-30,3,322.875881063173,6.0,22.925,12.0,21.0,0,304.72607100872585,2,7,211,287.894788588307,287.633615174458
2014-07-31,3,309.079343268278,3.0,22.4375,12.0,21.0,0,306.1246225540205,3,7,212,322.875881063173,299.289482451215
2014-08-01,3,319.500774930285,1.0,26.725,8.0,21.0,0,312.87600747569087,4,8,213,309.079343268278,272.241080478593
2014-08-02,3,371.317889627818,2.0,26.0875,12.0,21.0,0,319.4105787083375,5,8,214,319.500774930285,325.575890999292
2014-08-03,3,343.43792282254,5.0,23.0875,9.0,63.0,0,320.37271727219525,6,8,215,371.317889627818,336.702952875535
2014-08-04,3,297.367760654552,6.0,22.5125,8.0,63.0,0,321.6391944221361,0,8,216,343.43792282254,288.502420604966
2014-08-05,3,368.177763746686,5.0,23.0875,10.0,63.0,0,333.1081908733331,1,8,217,297.367760654552,287.894788588307
2014-08-06,3,445.601241556296,0.0,22.825,10.0,63.0,0,350.6403852294936,2,8,218,368.177763746686,322.875881063173
2014-08-07,3,369.463319760391,7.0,20.3125,6.0,61.0,0,359.2666675855097,3,8,219,445.601241556296,309.079343268278
2014-08-08,3,403.367070559787,3.0,22.725,8.0,61.0,0,371.2475669611528,4,8,220,369.463319760391,319.500774930285
2014-08-09,3,421.552973897958,6.0,20.1,17.0,61.0,0,378.4240075711728,5,8,221,403.367070559787,371.317889627818
2014-08-10,3,361.157964082022,6.0,23.1,12.0,61.0,0,380.9554420368131,6,8,222,421.552973897958,343.43792282254
2014-08-11,3,333.672393288692,4.0,20.075,13.0,21.0,0,386.1418181274045,0,8,223,361.157964082022,297.367760654552
2014-08-12,3,358.729401264242,5.0,16.9125,12.0,95.0,0,384.792052058484,1,8,224,333.672393288692,368.177763746686
2014-08-13,3,333.616342702918,2.0,20.9375,10.0,95.0,0,368.79420936514424,2,8,225,358.729401264242,445.601241556296
2014-08-14,3,339.910400493007,7.0,18.05,10.0,65.0,0,364.572363755518,3,8,226,333.616342702918,369.463319760391
2014-08-15,3,335.82007347829,6.0,18.3625,8.0,61.0,0,354.92279274387556,4,8,227,339.910400493007,403.367070559787
2014-08-16,3,398.439701504847,6.0,17.2,15.0,61.0,0,351.6208966877169,5,8,228,335.82007347829,421.552973897958
2014-08-18,3,452.006265844125,6.0,15.2,15.0,61.0,0,364.5992255108745,0,8,230,398.439701504847,361.157964082022
2014-08-19,3,292.31803993042,6.0,14.0875,12.0,61.0,0,358.69146074540697,1,8,231,452.006265844125,333.672393288692
2014-08-20,3,266.702414649788,5.0,15.675,17.0,21.0,0,345.5447483719136,2,8,232,292.31803993042,358.729401264242
2014-08-21,3,328.98244802647,5.0,16.2625,11.0,21.0,0,344.88276341813526,3,8,233,266.702414649788,333.616342702918
2014-08-22,3,327.903442796523,7.0,16.325,12.0,61.0,0,343.167483747209,4,8,234,328.98244802647,339.910400493007
2014-08-23,3,436.061018707048,4.0,15.9875,11.0,21.0,0,357.48761877988875,5,8,235,327.903442796523,335.82007347829
2014-08-24,3,363.974117037647,3.0,16.3125,20.0,21.0,0,352.563963856003,6,8,236,436.061018707048,398.439701504847
2014-08-25,3,253.32067905636,5.0,14.7875,13.0,65.0,0,324.180308600608,0,8,237,363.974117037647,452.006265844125
2014-08-26,3,212.353122239622,3.0,17.325,7.0,65.0,0,312.756748930494,1,8,238,253.32067905636,292.31803993042
2014-08-27,3,203.47656887381,1.0,19.875,9.0,65.0,0,303.7244852482114,2,8,239,212.353122239622,266.702414649788
2014-08-28,3,251.865349600569,0.0,19.75,9.0,0.0,0,292.70775690165414,3,8,240,203.47656887381,328.98244802647
2014-08-29,3,256.780128275747,5.0,19.125,12.0,63.0,0,282.54728339868615,4,8,241,251.865349600569,327.903442796523
2014-08-30,3,295.555330754378,7.0,17.75,9.0,61.0,0,262.4750422625904,5,8,242,256.780128275747,436.061018707048
2014-08-31,3,253.800184477715,7.0,16.375,8.0,21.0,0,246.73590903974304,6,8,243,295.555330754378,363.974117037647
2014-09-01,3,226.543273328489,7.0,17.875,12.0,61.0,0,242.91056536433285,0,9,244,253.800184477715,253.32067905636
2014-09-02,3,240.285480333537,2.0,18.375,13.0,61.0,0,246.90090223489216,1,9,245,226.543273328489,212.353122239622
2014-09-03,3,234.738745605959,2.0,18.75,13.0,61.0,0,251.36692748234205,2,9,246,240.285480333537,203.47656887381
2014-09-04,3,223.143360976669,0.0,20.0,15.0,61.0,0,247.2637862503563,3,9,247,234.738745605959,251.865349600569
2014-09-05,3,207.795889822214,2.0,21.375,10.0,61.0,0,240.2660378998516,4,9,248,223.143360976669,256.780128275747
2014-09-06,3,250.55328368274,2.0,24.0,5.0,61.0,0,233.8371740324747,5,9,249,207.795889822214,295.555330754378
2014-09-07,3,268.503120177705,5.0,20.0,6.0,21.0,0,235.9375934181876,6,9,250,250.55328368274,253.800184477715
2014-09-08,3,181.481306520206,4.0,17.375,12.0,21.0,0,229.50016958843284,0,9,251,268.503120177705,226.543273328489
2014-09-09,3,194.812556589498,6.0,17.125,16.0,63.0,0,223.00403762499872,1,9,252,181.481306520206,240.285480333537
2014-09-10,3,166.415961416606,2.0,18.625,12.0,63.0,0,213.24363988366258,2,9,253,194.812556589498,234.738745605959
2014-09-11,3,160.69566581164,4.0,17.375,13.0,63.0,0,204.3225405743727,3,9,254,166.415961416606,223.143360976669
2014-09-12,3,163.496291050293,1.0,18.25,11.0,63.0,0,197.99402646409825,4,9,255,160.69566581164,207.795889822214
2014-09-13,3,202.680233069363,7.0,17.0,12.0,63.0,0,191.15501923361586,5,9,256,163.496291050293,250.55328368274
2014-09-14,3,225.776419048427,7.0,17.625,14.0,61.0,0,185.05120478657614,6,9,257,202.680233069363,268.503120177705
2014-09-15,3,168.5821507078,2.0,19.75,13.0,61.0,0,183.20846824194672,0,9,258,225.776419048427,181.481306520206
2014-09-16,3,158.588637787684,0.0,20.125,13.0,61.0,0,178.03362269883044,1,9,259,168.5821507078,194.812556589498
2014-09-17,3,141.710275930971,1.0,19.875,18.0,61.0,0,174.50423905802543,2,9,260,158.588637787684,166.415961416606
2014-09-18,3,153.185621725663,0.0,20.5,13.0,61.0,0,173.43137561717157,3,9,261,141.710275930971,160.69566581164
2014-09-19,3,181.192284839408,0.0,20.75,9.0,5.0,0,175.9593747299023,4,9,262,153.185621725663,163.496291050293
2014-09-20,3,238.229987099986,3.0,19.375,7.0,10.0,0,181.03791101999127,5,9,263,181.192284839408,202.680233069363
2014-09-21,3,252.012812670797,4.0,17.0,15.0,21.0,0,184.78596725175842,6,9,264,238.229987099986,225.776419048427
2014-09-22,3,154.947972943461,6.0,13.0,17.0,21.0,0,182.83822757113856,0,9,265,252.012812670797,168.5821507078
2014-09-23,3,159.108501716463,4.0,14.75,6.0,21.0,0,182.91249384667842,1,9,266,154.947972943461,158.588637787684
2014-09-24,3,152.306301086813,7.0,15.375,10.0,63.0,0,184.4262117260844,2,9,267,159.108501716463,141.710275930971
2014-09-25,3,143.336816393684,7.0,14.5,17.0,61.0,0,183.01923953580172,3,9,268,152.306301086813,153.185621725663
2014-09-26,3,144.769725122993,7.0,16.75,13.0,61.0,0,177.81601671917096,4,9,269,143.336816393684,181.192284839408
2014-09-27,3,210.20969581799,2.0,16.375,14.0,61.0,0,173.81311796460014,5,9,270,144.769725122993,238.229987099986
2014-09-28,3,188.273053603534,4.0,18.5,7.0,61.0,0,164.7074380978483,6,9,271,210.20969581799,252.012812670797
2014-09-29,3,159.611110099364,6.0,18.125,6.0,61.0,0,165.37360054869154,0,9,272,188.273053603534,154.947972943461
2014-09-30,3,171.708864102195,7.0,16.5,5.0,61.0,0,167.17365231808185,1,9,273,159.611110099364,159.108501716463
2014-10-01,3,150.620021574618,6.0,17.75,6.0,10.0,0,166.93275524491114,2,10,274,171.708864102195,152.306301086813
2014-10-02,3,164.42041516337,6.0,18.0,6.0,10.0,0,169.94469792629485,3,10,275,150.620021574618,143.336816393684
2014-10-03,3,269.827117830639,3.0,20.0,6.0,10.0,0,187.81003974167285,4,10,276,164.42041516337,144.769725122993
2014-10-04,3,281.757971200957,0.0,18.5,8.0,5.0,0,198.03122193923954,5,10,277,269.827117830639,210.20969581799
2014-10-05,3,233.405843203076,1.0,16.25,7.0,5.0,0,204.47876331060272,6,10,278,281.757971200957,188.273053603534
2014-10-06,3,228.639701182843,2.0,15.75,15.0,10.0,0,214.33999060824257,0,10,279,233.405843203076,159.611110099364
2014-10-07,3,220.541484826612,7.0,13.0,10.0,65.0,0,221.31607928315927,1,10,280,228.639701182843,171.708864102195
2014-10-08,3,265.681560003117,6.0,14.125,10.0,61.0,0,237.75344191580197,2,10,281,220.541484826612,150.620021574618
2014-10-09,3,221.056406388694,5.0,17.875,10.0,61.0,0,245.844297805134,3,10,282,265.681560003117,164.42041516337
2014-10-10,3,240.813212235927,4.0,16.375,10.0,61.0,0,241.69945414874655,4,10,283,221.056406388694,269.827117830639
2014-10-11,3,268.913132488207,3.0,17.0,5.0,61.0,0,239.8644771897823,5,10,284,240.813212235927,281.757971200957
2014-10-12,3,285.661904186498,5.0,15.125,7.0,20.0,0,247.32962875884257,6,10,285,268.913132488207,233.405843203076
2014-10-13,3,199.088646650562,7.0,12.625,12.0,63.0,0,243.10804953994528,0,10,286,285.661904186498,228.639701182843
2014-10-14,3,238.238016495687,6.0,14.0,5.0,61.0,0,245.6361254926703,1,10,287,199.088646650562,220.541484826612
2014-10-15,3,218.845884805721,7.0,13.875,6.0,21.0,0,238.94531475018513,2,10,288,238.238016495687,265.681560003117
2014-10-16,3,208.715269211929,7.0,13.5,6.0,61.0,0,237.1822951535044,3,10,289,218.845884805721,221.056406388694
2014-10-17,3,192.376184914232,7.0,14.375,10.0,65.0,0,230.26271982183374,4,10,290,208.715269211929,240.813212235927
2014-10-18,3,287.15749879149,7.0,15.25,7.0,21.0,0,232.86905786515987,5,10,291,192.376184914232,268.913132488207
2014-10-19,3,234.530195285563,7.0,17.375,13.0,95.0,0,225.56452802216913,6,10,292,287.15749879149,285.661904186498
2014-10-20,3,175.081904091899,6.0,14.625,18.0,61.0,0,222.13499337093157,0,10,293,234.530195285563,199.088646650562
2014-10-21,3,184.643705972007,7.0,12.5,9.0,63.0,0,214.47866329612017,1,10,294,175.081904091899,238.238016495687
2014-10-22,3,165.295512198228,6.0,13.0,12.0,0.0,0,206.82861006647826,2,10,295,184.643705972007,218.845884805721
2014-10-23,3,153.061273429423,6.0,13.125,7.0,0.0,0,198.878039240406,3,10,296,165.295512198228,208.715269211929
2014-10-24,3,187.233285079945,7.0,13.5,9.0,0.0,0,198.1433392640793,4,10,297,153.061273429423,192.376184914232
2014-10-25,3,247.12995265692,7.0,12.125,7.0,61.0,0,192.42511838771216,5,10,298,187.233285079945,287.15749879149
2014-10-26,3,312.55596224519,5.0,12.75,9.0,0.0,0,203.5716565248017,6,10,299,247.12995265692,234.530195285563
2014-10-27,3,173.883975463993,2.0,14.5,9.0,0.0,0,203.4005238636723,0,10,300,312.55596224519,175.081904091899
2014-10-28,3,271.450402165107,0.0,13.875,8.0,0.0,0,215.80148046268658,1,10,301,173.883975463993,184.643705972007
2014-10-29,3,209.32399744082,7.0,8.375,7.0,20.0,0,222.09126406877115,2,10,302,271.450402165107,165.295512198228
2014-10-30,3,205.584371204915,2.0,10.625,5.0,10.0,0,229.5945637509843,3,10,303,209.32399744082,153.061273429423
2014-10-31,3,278.575310838118,8.0,12.875,5.0,10.0,0,242.64342457358043,4,10,304,205.584371204915,187.233285079945
2014-11-01,3,266.527079383546,2.0,16.5,8.0,0.0,0,245.41444267738413,5,11,305,278.575310838118,247.12995265692
2014-11-02,3,273.830726677708,3.0,15.375,10.0,21.0,0,239.88226616774386,6,11,306,266.527079383546,312.55596224519
2014-11-03,3,152.462083619029,4.0,13.75,12.0,0.0,0,236.82199590417758,0,11,307,273.830726677708,173.883975463993
2014-11-04,3,154.085370382359,7.0,11.625,8.0,61.0,0,220.0555627923564,1,11,308,152.462083619029,271.450402165107
2014-11-05,3,159.090625700351,7.0,9.5,11.0,61.0,0,212.87936682943226,2,11,309,154.085370382359,209.32399744082
2014-11-06,3,146.243073140116,5.0,8.875,10.0,0.0,0,204.402038534461,3,11,310,159.090625700351,205.584371204915
2014-11-07,3,147.571392484558,0.0,8.625,9.0,10.0,0,185.687193055381,4,11,311,146.243073140116,278.575310838118
2014-11-08,3,228.618970821628,6.0,10.25,8.0,10.0,0,180.271748975107,5,11,312,147.571392484558,266.527079383546
2014-11-09,3,299.926171597523,3.0,10.625,8.0,10.0,0,183.9996696779377,6,11,313,228.618970821628,273.830726677708
2014-11-10,3,135.031553992339,6.0,8.75,7.0,61.0,0,181.509594016982,0,11,314,299.926171597523,152.462083619029
2014-11-11,3,120.901976854138,2.0,8.625,7.0,10.0,0,176.76910922723616,1,11,315,135.031553992339,154.085370382359
2014-11-12,3,118.807593053289,7.0,9.75,10.0,10.0,0,171.01439027765588,2,11,316,120.901976854138,159.090625700351
